default,t_risco,valor_emprestimo,prazo_pagamento,limite_credito,renda,signo,genero,perfil_facebook,n_emprestimos_inadiplentes
False,0.21,5643.77,36.0,52548.0,60025.42,libr,m,False,0.0
False,0.48,12014.38,36.0,47135.0,97014.63,,m,False,0.0
False,0.3,16020.25,36.0,,75025.72,libr,m,False,0.0
True,0.42,4521.87,36.0,,56023.19,virg,m,False,0.0
False,0.53,7237.91,36.0,49369.0,38800.09,libr,f,False,0.0
False,0.44,6023.17,36.0,55819.0,68038.55,,f,True,0.0
,0.21,16018.34,60.0,45529.0,50025.3,cance,,False,0.0
,0.34,16027.41,60.0,,87137.46,capr,,False,0.0
False,0.22,14436.95,36.0,9075.0,110016.75,aqua,m,False,0.0
False,0.17,18012.1,36.0,84884.0,170037.34,,m,False,0.0
False,0.36,12276.92,36.0,6011.0,35020.76,leo,f,False,0.0
,0.36,5021.06,60.0,0.0,50017.67,,,True,0.0
False,0.23,10833.18,36.0,11698.0,46036.55,taur,m,False,0.0
False,0.24,20012.31,36.0,0.0,49437.17,capr,f,,0.0
False,0.51,35010.8,36.0,,325020.55,virg,m,False,0.0
False,0.34,21882.19,60.0,104420.0,78002.98,,m,False,0.0
False,0.28,8033.56,36.0,32100.0,43783.79,,m,True,0.0
True,0.31,20023.29,36.0,192035.0,110008.32,,m,False,0.0
,0.27,20018.29,60.0,33282.0,52012.46,,,True,0.0
False,0.22,16018.7,36.0,110133.0,85034.9,,f,False,0.0
False,0.37,10646.78,36.0,13133.0,34054.59,,m,False,0.0
False,0.29,30007.72,60.0,94743.0,165026.15,,m,False,0.0
False,0.7,27159.53,36.0,23692.0,86032.08,,m,True,0.0
False,0.25,12020.37,36.0,32278.0,50023.87,,f,False,0.0
False,0.4,32014.85,60.0,104108.0,105017.17,,f,True,0.0
False,0.38,19139.31,36.0,14373.0,48019.8,libr,f,True,0.0
False,0.4,8364.74,36.0,22007.0,24015.43,pisce,m,False,0.0
True,0.34,35025.71,36.0,,140019.34,leo,f,,0.0
False,0.17,12016.89,60.0,,42023.09,cance,m,True,0.0
True,0.41,17757.96,36.0,,82011.56,taur,,True,0.0
False,0.33,20017.64,36.0,,107022.85,,m,False,0.0
False,0.22,19233.01,60.0,34848.0,95027.11,arie,m,False,0.0
False,0.25,20008.92,36.0,,75040.22,libr,m,True,0.0
False,0.16,2426.22,36.0,0.0,25533.68,virg,m,False,0.0
True,0.18,10012.53,36.0,52895.0,35025.17,leo,m,True,0.0
False,0.23,8901.04,36.0,38008.0,90015.86,arie,m,True,0.0
False,0.24,8900.39,36.0,20798.0,35045.69,arie,m,False,0.0
False,0.17,6011.53,36.0,,40024.41,cance,f,False,0.0
False,0.27,2515.73,36.0,52523.0,162025.69,,m,,0.0
False,0.28,12024.62,36.0,83856.0,72024.9,cance,f,False,0.0
False,0.34,4826.11,36.0,,42016.33,scor,f,False,0.0
False,0.4,15016.32,36.0,,45015.48,virg,f,False,0.0
False,0.37,8038.61,36.0,,38011.99,libr,f,True,0.0
False,0.33,14414.68,36.0,15650.0,42007.75,,m,False,0.0
False,0.24,14014.6,60.0,,125016.35,pisce,m,False,0.0
False,0.29,5006.78,36.0,0.0,42804.99,cance,m,True,0.0
True,0.26,19221.59,60.0,,60038.33,,m,False,0.0
False,0.42,20012.74,36.0,61877.0,68038.54,capr,f,False,0.0
False,0.25,10016.75,36.0,63964.0,94048.2,,f,False,0.0
False,0.25,16986.08,36.0,,31233.63,cance,m,,0.0
False,0.48,6526.84,36.0,,32217.55,,f,,0.0
False,0.24,35020.42,60.0,,180008.92,cance,m,True,0.0
False,0.25,7218.25,36.0,,75028.02,capr,m,True,0.0
True,0.41,17645.29,60.0,19896.0,40012.7,libr,f,False,0.0
False,0.28,15033.08,60.0,,160020.06,,m,False,0.0
False,0.37,3993.14,36.0,47666.0,65026.3,,f,True,0.0
False,0.26,21866.26,60.0,0.0,50016.9,cance,f,True,0.0
False,0.33,20026.56,60.0,,80029.29,libr,m,False,0.0
False,0.33,10006.83,60.0,0.0,40041.51,,m,False,0.0
,0.23,22015.16,60.0,14491.0,57020.69,arie,,False,0.0
False,0.31,35019.1,36.0,135926.0,220024.85,,m,False,0.0
False,0.25,10008.36,36.0,3363.0,31014.35,,m,True,0.0
False,0.22,9620.0,36.0,0.0,48015.21,,m,False,0.0
False,0.13,25025.7,36.0,0.0,75027.08,,m,False,0.0
False,0.24,12016.05,36.0,,58018.62,arie,m,False,0.0
False,0.08,8529.94,36.0,8442.0,44017.01,pisce,m,True,0.0
False,0.44,21041.63,36.0,20568.0,85836.66,leo,m,True,0.0
True,0.27,35013.69,60.0,71338.0,180026.71,,m,True,0.0
False,0.19,12017.83,36.0,33214.0,44017.03,arie,m,True,0.0
False,0.29,22265.56,36.0,12528.0,50022.48,virg,,False,0.0
False,0.23,3700.59,36.0,0.0,35014.14,,m,False,0.0
True,0.39,18518.85,36.0,,38203.21,taur,f,,0.0
False,0.32,30021.42,36.0,32630.0,90035.03,scor,m,True,0.0
False,0.26,17016.67,36.0,13662.0,67539.36,taur,m,False,0.0
,,,,,,pisce,,True,
False,0.31,4786.09,60.0,13687.0,35027.89,cance,m,True,0.0
False,0.43,33442.81,36.0,42982.0,90027.88,virg,f,True,0.0
False,0.27,10016.8,36.0,28910.0,61018.98,libr,m,False,0.0
False,0.39,28018.39,36.0,21427.0,130010.97,virg,m,False,0.0
False,0.26,6029.27,36.0,0.0,30014.98,cance,m,False,0.0
True,0.11,24016.11,60.0,,85009.87,scor,m,,0.0
False,0.25,8769.97,36.0,36264.0,46033.83,,f,True,0.0
False,0.4,8024.95,36.0,,57047.23,gemi,m,False,0.0
False,0.32,10028.49,36.0,84122.0,70015.81,,m,False,0.0
False,0.59,19210.75,36.0,21691.0,72014.07,,m,False,0.0
,0.36,14142.35,60.0,1872.0,44024.68,,,,0.0
False,0.36,4825.76,36.0,36857.0,46030.88,libr,m,False,0.0
False,0.18,12012.28,36.0,43171.0,105040.25,cance,m,False,0.0
,,,,,,virg,,,
,0.4,17022.28,60.0,13950.0,38011.26,,,False,0.0
False,0.24,3846.42,36.0,,21029.74,cance,f,False,0.0
False,0.35,15295.16,36.0,,232015.54,arie,m,True,0.0
False,0.16,15030.54,36.0,58399.0,68520.17,leo,m,False,0.0
,0.35,24014.64,60.0,8279.0,110022.77,sagi,,True,0.0
False,0.24,7042.48,36.0,13021.0,56885.85,virg,m,,0.0
False,0.29,5033.09,36.0,,45521.08,aqua,f,False,0.0
False,0.07,14018.76,36.0,55910.0,117008.68,gemi,m,True,0.0
False,0.31,16024.89,60.0,,94858.52,cance,m,True,0.0
False,0.19,1020.02,36.0,,41009.7,virg,m,False,0.0
False,0.24,13008.83,36.0,22211.0,60015.9,leo,f,False,0.0
False,0.19,20022.7,36.0,,42011.61,scor,m,False,0.0
False,0.45,10514.9,36.0,,30030.43,,m,True,0.0
False,0.23,10023.6,36.0,38157.0,55026.13,libr,f,False,0.0
False,0.13,6015.82,36.0,,79025.09,capr,m,True,0.0
False,0.27,16030.37,36.0,10000.0,60015.02,,m,False,0.0
True,0.36,15617.03,36.0,,47011.62,,f,False,0.0
False,0.34,11537.61,36.0,18800.0,33075.77,,f,False,0.0
True,0.19,10007.92,36.0,5594.0,35042.31,leo,m,True,0.0
False,0.24,15036.58,36.0,0.0,90015.23,,m,False,0.0
False,0.32,6021.96,36.0,28070.0,53016.41,capr,m,False,0.0
True,0.37,17342.61,60.0,45209.0,51022.55,virg,f,True,0.0
False,0.38,10392.68,36.0,8900.0,60013.62,virg,m,False,0.0
False,0.38,10019.68,36.0,29867.0,30013.71,virg,m,,0.0
False,0.23,12760.53,36.0,131662.0,47970.7,,f,False,0.0
True,0.35,4821.87,60.0,,70278.14,aqua,m,True,0.0
False,0.25,4834.47,36.0,32298.0,24032.43,gemi,f,False,0.0
True,0.08,10524.3,36.0,,65626.69,capr,,True,0.0
False,0.31,24024.5,60.0,,80027.97,,m,False,0.0
True,0.27,5020.11,36.0,45466.0,45015.77,arie,m,True,0.0
False,0.24,9016.61,36.0,0.0,70007.76,,m,False,0.0
False,0.22,15015.58,36.0,,55013.64,virg,f,True,0.0
False,0.27,25022.41,36.0,230843.0,135026.85,,m,True,0.0
False,0.09,12016.65,36.0,29681.0,78029.4,virg,m,False,0.0
False,0.17,15017.4,36.0,26316.0,75013.15,leo,m,False,0.0
False,0.27,25019.98,36.0,30576.0,105018.39,,f,False,0.0
False,0.29,24023.18,60.0,,84018.14,capr,m,False,0.0
False,0.28,6018.96,36.0,48582.0,38015.83,virg,m,False,0.0
False,0.32,10023.94,36.0,21038.0,43028.18,libr,m,False,0.0
False,0.29,5156.97,36.0,3599.0,19020.73,cance,f,False,0.0
False,0.15,12024.93,60.0,,70028.63,libr,m,False,0.0
True,0.5,15276.11,60.0,55370.0,40032.68,gemi,m,True,0.0
False,0.27,12010.96,36.0,,102031.47,,m,False,0.0
False,0.23,18030.76,36.0,42790.0,48029.11,,m,True,0.0
False,0.31,23096.89,36.0,31891.0,65023.85,leo,m,False,0.0
False,0.35,17632.73,36.0,5295.0,50022.45,pisce,f,False,0.0
False,0.27,6010.67,36.0,,54032.64,cance,m,False,0.0
False,0.31,35029.47,36.0,10893.0,132017.65,gemi,m,True,0.0
,0.27,20030.89,60.0,12434.0,65004.91,taur,,False,0.0
False,0.38,10037.33,36.0,8559.0,78718.92,cance,m,False,0.0
True,0.32,10017.29,60.0,44555.0,42025.59,leo,f,False,0.0
False,0.26,9769.76,36.0,12581.0,30026.61,,m,False,0.0
False,0.3,21028.54,36.0,29421.0,81025.89,libr,m,True,0.0
True,0.38,10022.05,36.0,,75023.73,gemi,f,,0.0
False,0.38,6665.68,36.0,53246.0,72037.06,,m,True,0.0
False,0.22,9616.18,36.0,,45028.65,libr,m,False,0.0
True,0.21,17018.91,36.0,0.0,50017.97,aqua,m,False,0.0
True,0.33,13514.8,36.0,42276.0,55005.87,gemi,m,False,0.0
False,0.33,5628.03,36.0,128705.0,86019.64,,f,,0.0
False,0.34,6392.37,36.0,0.0,31016.12,,m,,0.0
False,0.24,10020.97,36.0,32999.0,87030.44,taur,f,False,0.0
False,0.35,13045.45,60.0,14196.0,62016.64,,m,False,0.0
False,0.18,8019.56,36.0,0.0,40013.08,,m,False,0.0
True,0.38,16768.45,36.0,0.0,47009.63,sagi,f,True,0.0
False,0.18,10018.23,36.0,,30027.71,cance,m,False,0.0
False,0.39,2045.69,36.0,,21628.3,cance,m,,0.0
False,0.37,18021.78,36.0,103939.0,102042.94,aqua,f,True,0.0
False,0.1,21020.57,36.0,0.0,80017.11,,f,True,0.0
False,0.1,6422.62,36.0,17125.0,60032.79,aqua,f,False,0.0
False,0.29,12030.12,60.0,67987.0,90027.66,arie,m,False,0.0
False,0.48,19511.22,36.0,,68926.06,,f,False,0.0
,0.28,16022.7,60.0,23375.0,46018.77,,,False,0.0
True,0.14,28658.95,60.0,29904.0,117015.32,scor,f,True,0.0
False,0.18,14008.38,60.0,16583.0,50028.25,libr,m,False,0.0
True,0.24,12018.75,60.0,,179458.35,virg,f,True,0.0
,0.44,35013.69,60.0,11285.0,84022.1,,,,0.0
False,0.33,10009.45,36.0,40077.0,95018.0,leo,f,False,0.0
False,0.47,35029.96,60.0,83328.0,87014.07,scor,f,False,0.0
False,0.07,9027.56,36.0,58577.0,68030.46,libr,m,False,0.0
False,0.34,6024.32,36.0,2923.0,54020.54,gemi,m,True,0.0
False,0.42,15022.67,36.0,,76883.49,pisce,f,False,0.0
True,0.18,9419.97,36.0,,47019.2,cance,f,False,0.0
False,0.34,19109.09,60.0,57325.0,128031.11,,m,False,0.0
False,0.22,3313.17,36.0,63506.0,52038.57,,f,False,0.0
False,0.36,24027.53,60.0,,80021.97,gemi,m,False,0.0
,0.18,20017.59,60.0,24289.0,50015.29,libr,,False,0.0
True,0.29,10034.6,36.0,22354.0,60034.16,scor,m,False,0.0
False,0.32,20024.13,36.0,,79012.54,virg,f,False,0.0
False,0.24,4516.89,60.0,,79013.48,cance,,False,0.0
False,0.31,22014.12,60.0,46020.0,73022.17,virg,m,,0.0
False,0.35,16520.71,36.0,26385.0,52022.28,scor,m,True,0.0
True,0.33,29749.2,60.0,11500.0,80014.63,scor,m,True,0.0
False,0.4,6444.18,36.0,,25043.11,,f,False,0.0
True,0.2,21853.42,36.0,15000.0,65036.34,taur,m,True,0.0
False,0.54,20025.01,60.0,41215.0,48019.54,arie,m,True,0.0
False,0.27,8013.94,36.0,53276.0,58018.06,virg,m,,1.0
False,0.36,8150.53,36.0,39882.0,45011.63,,m,False,0.0
False,0.29,19783.17,36.0,,90022.03,,m,True,0.0
True,0.22,9969.41,36.0,,30820.71,leo,f,False,0.0
False,0.58,24276.19,60.0,0.0,55009.06,,f,False,0.0
False,0.12,15518.3,36.0,38930.0,105009.55,,m,False,0.0
False,0.19,3020.98,36.0,,35282.19,libr,m,False,0.0
True,0.33,5124.7,36.0,9714.0,25021.21,,m,False,0.0
True,0.3,20022.58,36.0,0.0,65020.75,gemi,m,False,0.0
,0.42,25031.91,60.0,179201.0,74036.41,libr,,True,0.0
False,0.43,10038.65,36.0,,64012.91,,,False,0.0
False,0.22,10020.02,36.0,13928.0,58037.1,,m,True,0.0
False,0.24,21018.56,60.0,,80018.3,cance,m,,0.0
True,0.43,4228.01,36.0,10756.0,61527.63,taur,m,True,0.0
False,0.28,20012.28,36.0,,170046.91,virg,f,False,0.0
True,0.23,28818.44,60.0,,92029.54,arie,m,True,0.0
True,0.41,8745.25,60.0,42729.0,70032.99,arie,m,True,0.0
False,0.41,6037.37,36.0,,34025.5,gemi,m,False,0.0
False,0.18,17018.22,36.0,0.0,62021.64,,f,True,0.0
False,0.18,26512.48,36.0,45803.0,60019.16,arie,m,False,0.0
False,0.17,6031.04,36.0,27458.0,89025.89,cance,m,False,0.0
True,0.24,28014.87,60.0,0.0,125024.42,gemi,m,True,0.0
True,0.32,25016.31,60.0,,51627.68,gemi,m,True,0.0
True,0.34,3025.58,36.0,12036.0,40018.91,scor,m,True,0.0
False,0.18,10022.48,36.0,49004.0,60014.39,,m,True,0.0
,0.25,16010.37,60.0,115539.0,76017.1,libr,,False,0.0
False,0.23,24518.22,36.0,411518.0,205023.16,cance,m,False,0.0
False,0.3,4026.05,60.0,,24195.07,aqua,m,False,0.0
True,0.29,9636.99,36.0,0.0,80009.41,leo,f,False,0.0
,0.26,24011.64,60.0,79795.0,120010.31,,,True,0.0
False,0.14,16018.33,36.0,53442.0,100031.22,,m,False,0.0
False,0.36,11775.94,60.0,32401.0,46015.0,,m,False,0.0
False,0.29,3430.15,36.0,0.0,12016.51,,m,False,0.0
False,0.2,12016.84,36.0,10000.0,59022.72,cance,m,False,0.0
False,0.16,20092.88,36.0,0.0,74514.45,,f,True,0.0
False,0.29,10035.86,36.0,0.0,56010.05,cance,m,False,0.0
False,0.28,10028.95,36.0,32882.0,40529.75,cance,m,True,0.0
False,0.3,19439.76,36.0,0.0,44014.23,arie,m,False,0.0
True,0.48,2016.2,36.0,5900.0,128020.63,taur,m,True,0.0
False,0.25,16022.64,36.0,,118019.36,,m,True,0.0
False,0.58,10008.02,36.0,70306.0,50018.14,libr,m,False,0.0
True,0.2,18032.76,36.0,35705.0,40024.34,capr,f,,0.0
False,0.21,12017.52,36.0,0.0,60027.45,virg,f,True,0.0
False,0.22,14018.88,36.0,52005.0,81624.67,virg,m,,0.0
True,0.2,28119.97,60.0,56610.0,135010.78,virg,m,False,0.0
False,0.3,12019.8,36.0,65508.0,89032.25,,m,False,0.0
False,0.22,1035.47,36.0,,18015.99,libr,m,True,0.0
False,0.38,2026.74,36.0,0.0,50018.54,virg,f,False,0.0
False,0.13,25031.89,36.0,83810.0,135027.56,virg,m,,0.0
False,0.32,9264.89,36.0,14681.0,27030.01,virg,m,,0.0
False,0.26,8024.22,36.0,26656.0,41010.19,capr,m,False,0.0
,0.12,23336.78,60.0,37976.0,64018.98,,,True,0.0
False,0.23,8352.16,36.0,1162.0,24031.56,,m,True,0.0
False,0.14,20031.04,36.0,39028.0,110019.94,libr,m,False,0.0
False,0.33,20009.53,60.0,47705.0,77022.44,gemi,m,True,0.0
False,0.23,3010.1,36.0,34555.0,70029.62,,,False,0.0
False,0.34,5026.05,36.0,0.0,22010.65,libr,m,False,0.0
True,0.33,7768.69,36.0,8000.0,28023.05,,f,True,0.0
False,0.34,11019.0,36.0,14530.0,34612.17,,f,False,0.0
False,0.31,9128.73,36.0,40232.0,51031.85,pisce,,False,1.0
False,0.22,12014.07,60.0,,40576.61,capr,m,,0.0
False,0.26,15024.76,36.0,4556.0,41577.62,virg,m,,0.0
False,0.17,10022.81,36.0,30077.0,60028.38,scor,m,False,0.0
,0.34,16029.31,60.0,0.0,46028.13,leo,,True,0.0
False,0.25,12018.66,36.0,30382.0,80025.32,,,True,0.0
False,0.23,15022.21,36.0,11637.0,41025.68,pisce,f,False,0.0
False,0.49,10027.8,36.0,10000.0,98033.39,virg,m,False,0.0
False,0.44,21277.26,60.0,,65015.42,libr,m,,0.0
False,0.29,25028.81,36.0,,74418.3,virg,m,False,0.0
False,0.2,3027.64,36.0,,30023.29,capr,m,True,0.0
True,0.31,9003.91,36.0,0.0,27020.56,,,True,0.0
False,0.35,17017.48,36.0,16928.0,64027.88,virg,m,True,0.0
False,0.27,5397.84,36.0,4000.0,20025.33,,m,True,0.0
False,0.09,20027.0,36.0,,82020.0,libr,m,,0.0
False,0.13,7522.47,36.0,,165026.2,scor,m,True,0.0
False,0.36,7403.38,36.0,17661.0,40017.04,leo,m,True,0.0
False,0.34,24024.24,36.0,43301.0,83034.89,,f,False,0.0
,,,,,,libr,,True,
,,,,,,virg,,True,
False,0.37,10020.24,60.0,,30019.26,,m,False,0.0
False,0.39,10029.35,36.0,47409.0,90041.33,scor,f,True,0.0
False,0.27,14012.26,36.0,,45042.41,,m,False,0.0
False,0.42,6034.91,36.0,23551.0,90283.26,virg,f,False,0.0
,0.37,20025.23,60.0,32876.0,55021.93,sagi,,False,0.0
True,0.37,22836.41,60.0,45441.0,125040.55,,f,True,0.0
False,0.27,18409.49,36.0,,105010.53,,f,False,0.0
True,0.45,6026.23,36.0,89764.0,60020.19,gemi,f,,0.0
False,0.16,10016.99,36.0,,35011.73,,m,True,0.0
False,0.32,8520.91,36.0,24544.0,116015.0,cance,f,False,0.0
False,0.36,4007.52,36.0,2925.0,25040.94,arie,m,False,0.0
False,0.29,19224.46,36.0,36458.0,93280.43,leo,f,True,0.0
False,0.09,11135.48,36.0,28678.0,46522.33,,m,False,0.0
False,0.23,5396.95,36.0,19652.0,35035.25,,f,False,0.0
False,0.24,11118.81,36.0,21038.0,42017.78,,m,False,0.0
False,0.28,30008.93,36.0,0.0,165020.78,cance,m,,0.0
False,0.25,25035.9,36.0,,66571.22,virg,m,False,0.0
False,0.41,18009.96,60.0,0.0,75026.96,gemi,f,True,0.0
False,0.23,12041.18,36.0,18190.0,70012.42,aqua,m,True,0.0
True,0.11,15527.41,36.0,,31397.95,aqua,m,True,0.0
False,0.57,24023.34,36.0,54266.0,85021.47,,m,,0.0
False,0.54,6023.99,36.0,,72009.76,,m,True,0.0
True,0.4,35007.99,36.0,16718.0,275013.92,sagi,f,True,0.0
True,0.23,12889.4,36.0,0.0,41022.46,virg,f,True,0.0
False,0.24,10632.76,60.0,,167019.55,capr,m,False,0.0
False,0.3,10019.69,36.0,44042.0,120015.63,capr,m,False,0.0
False,0.29,16111.45,60.0,10902.0,45023.62,leo,f,False,0.0
False,0.41,10019.3,36.0,27748.0,47012.17,libr,f,False,0.0
False,0.22,11586.42,36.0,0.0,34028.59,,f,False,0.0
False,0.31,30031.95,60.0,29809.0,89025.43,cance,m,True,0.0
,0.44,25989.66,60.0,28446.0,115018.88,,m,True,0.0
False,0.41,4813.64,36.0,3138.0,50013.94,libr,m,False,0.0
True,0.37,28621.13,60.0,5600.0,65036.91,gemi,f,True,0.0
False,0.28,9024.16,36.0,38676.0,60023.19,cance,m,True,0.0
False,0.23,10015.06,36.0,50898.0,88619.81,,m,True,0.0
False,0.38,13031.59,36.0,32053.0,65026.45,libr,m,False,0.0
False,0.19,3154.06,36.0,0.0,69615.32,cance,f,True,0.0
False,0.17,10781.71,36.0,29220.0,32633.76,,m,True,0.0
,0.36,15015.62,60.0,98626.0,75009.44,,,True,0.0
,,,,,,taur,,True,
False,0.37,15024.02,36.0,62706.0,75014.65,gemi,m,False,0.0
False,0.2,10012.05,36.0,40644.0,54702.83,libr,m,False,0.0
False,0.3,10052.46,36.0,0.0,50018.0,gemi,m,False,0.0
,0.27,17421.99,60.0,17100.0,78025.72,libr,,True,0.0
False,0.24,11137.86,36.0,,55028.39,arie,m,True,0.0
False,0.31,6009.36,36.0,34684.0,60018.96,scor,f,False,0.0
False,0.17,8406.87,36.0,40005.0,40033.57,gemi,f,False,0.0
True,0.31,28018.34,36.0,19744.0,95013.73,sagi,m,False,0.0
False,0.15,7739.15,36.0,,48021.16,,m,False,0.0
True,0.41,15367.3,60.0,30784.0,108013.98,taur,f,False,0.0
False,0.38,18006.79,36.0,0.0,97007.86,,m,False,0.0
False,0.29,1520.74,36.0,,26012.81,cance,f,True,0.0
True,0.23,8013.29,60.0,,37015.71,gemi,m,True,0.0
False,0.26,28024.31,36.0,0.0,90036.0,virg,m,False,0.0
False,0.25,25021.43,36.0,,120014.2,cance,f,False,0.0
False,0.27,18021.37,36.0,52901.0,80023.31,,f,False,0.0
False,0.31,5005.63,36.0,8752.0,50016.49,pisce,m,False,0.0
False,0.22,16528.16,36.0,,40442.74,virg,f,False,0.0
False,0.16,16015.18,36.0,24910.0,57526.35,,m,False,0.0
False,0.37,14416.39,60.0,,42012.61,,f,False,0.0
,0.25,10020.13,60.0,110954.0,58931.36,libr,,True,0.0
False,0.07,6265.64,36.0,,37030.88,,m,True,0.0
False,0.47,4960.02,36.0,28015.0,30018.38,,f,True,0.0
True,0.15,19029.15,60.0,60901.0,87390.99,,f,True,0.0
True,0.2,12020.79,36.0,,111031.1,leo,m,True,0.0
False,0.43,2025.37,36.0,12293.0,26017.82,leo,m,False,0.0
False,0.2,12029.97,36.0,,68519.6,aqua,m,True,0.0
False,0.12,24040.27,36.0,0.0,212023.17,,f,False,0.0
,,,,,,sagi,,True,
,0.26,12020.78,60.0,47502.0,47017.62,,,True,0.0
False,0.33,27332.03,60.0,4955.0,62021.83,virg,m,False,0.0
False,0.28,8026.88,36.0,46412.0,31023.76,arie,f,False,0.0
False,0.29,1519.33,36.0,11313.0,50037.88,aqua,m,False,0.0
False,0.33,12016.33,36.0,28875.0,48028.81,libr,m,False,0.0
False,0.06,6018.98,36.0,20000.0,120027.17,,f,True,0.0
False,0.3,7224.48,36.0,42036.0,150013.82,capr,m,True,0.0
False,0.32,17677.61,60.0,59924.0,55047.17,libr,m,True,0.0
True,0.47,8910.73,36.0,77406.0,62016.17,cance,f,True,0.0
False,0.37,10817.04,36.0,0.0,48965.72,,m,False,0.0
False,0.17,15029.63,36.0,35389.0,54015.17,,f,False,0.0
False,0.44,3468.11,36.0,,71019.93,pisce,m,False,0.0
False,0.22,25033.16,60.0,22989.0,75020.15,scor,m,False,0.0
False,0.33,12013.11,36.0,116943.0,65034.4,,f,,0.0
False,0.18,4022.28,60.0,,51024.9,,f,False,0.0
False,0.21,12024.34,60.0,12632.0,80030.58,taur,m,False,0.0
False,0.17,1662.45,36.0,,67012.3,,m,False,0.0
False,0.25,3005.87,36.0,,180023.63,leo,m,False,0.0
True,0.07,5612.51,36.0,20320.0,67874.01,taur,m,False,0.0
False,0.36,25285.16,36.0,21208.0,75015.13,,f,False,0.0
False,0.33,16021.64,36.0,46183.0,195017.94,libr,m,False,0.0
False,0.3,10016.94,36.0,,68028.03,gemi,m,True,0.0
True,0.33,35022.28,36.0,25369.0,88013.58,,m,False,0.0
False,0.39,16018.8,60.0,11039.0,65006.06,,f,False,0.0
False,0.36,14995.52,36.0,,77218.64,aqua,m,False,0.0
False,0.41,5028.01,36.0,23800.0,75014.45,scor,,False,0.0
False,0.32,15005.06,36.0,0.0,37027.45,arie,,False,0.0
False,0.5,9974.66,36.0,12300.0,30014.71,virg,f,False,0.0
False,0.18,18014.67,36.0,0.0,125011.1,virg,m,False,0.0
False,0.17,9867.65,36.0,20960.0,40024.24,,f,False,0.0
False,0.27,10031.41,36.0,35860.0,71021.13,,f,False,0.0
False,0.33,7851.17,36.0,48809.0,36017.19,,,False,0.0
False,0.19,4668.71,36.0,43980.0,34039.53,,m,False,0.0
True,0.48,5023.61,36.0,12306.0,34012.71,,f,True,0.0
False,0.49,8023.26,36.0,41318.0,93010.01,,,False,0.0
False,0.24,10812.24,36.0,35503.0,75023.98,virg,m,False,0.0
False,0.48,6003.91,36.0,27480.0,65012.37,virg,m,False,0.0
False,0.27,8020.41,36.0,8007.0,178034.75,,m,False,0.0
False,0.45,17075.66,36.0,121773.0,70019.93,,f,True,0.0
False,0.23,14026.87,36.0,45500.0,67018.52,cance,,False,0.0
True,0.53,15030.06,36.0,0.0,54027.42,capr,m,False,0.0
False,0.24,16013.33,36.0,36764.0,38764.89,scor,m,False,0.0
False,0.33,9622.72,36.0,0.0,42019.55,,m,False,0.0
False,0.09,16017.75,36.0,,75020.77,scor,f,,0.0
False,0.25,6567.34,36.0,,47020.86,,f,,0.0
False,0.25,18025.87,36.0,,50480.33,cance,m,False,0.0
,0.42,24023.41,60.0,46539.0,75022.14,gemi,,True,0.0
False,0.21,8835.36,36.0,64507.0,57043.83,gemi,f,False,0.0
False,0.41,20026.66,60.0,71650.0,90028.63,,m,False,0.0
False,0.35,10827.48,36.0,28164.0,49027.96,,m,False,0.0
False,0.21,3177.18,36.0,,58014.55,aqua,f,False,0.0
False,0.21,16025.0,36.0,29613.0,72019.01,cance,,False,0.0
False,0.33,7227.14,36.0,10075.0,35010.69,cance,f,False,0.0
False,0.32,10013.49,36.0,52176.0,60017.77,,m,False,0.0
,0.36,23340.41,60.0,31402.0,52041.68,,,True,0.0
False,0.36,11729.33,36.0,0.0,35004.74,cance,f,True,0.0
False,0.25,17518.36,36.0,,120039.52,virg,m,True,0.0
False,0.37,14421.64,36.0,9731.0,55029.11,virg,m,False,0.0
False,0.38,10055.01,36.0,,96083.19,virg,,True,0.0
False,0.33,21862.74,60.0,40007.0,110014.95,,m,False,0.0
False,0.41,20035.43,36.0,25376.0,85038.22,arie,m,False,0.0
False,0.23,15021.46,36.0,0.0,60033.32,,f,False,0.0
False,0.4,8986.95,36.0,17853.0,27035.74,taur,m,False,0.0
False,0.32,7534.79,36.0,0.0,44519.08,virg,m,,0.0
False,0.44,8013.64,36.0,42973.0,35031.26,virg,m,False,0.0
False,0.36,17767.25,60.0,69059.0,52010.84,scor,f,False,0.0
False,0.31,21012.82,60.0,,193018.4,virg,f,False,0.0
False,0.32,21123.29,36.0,50843.0,60038.71,cance,m,False,0.0
False,0.14,2287.96,36.0,,24025.1,cance,m,False,0.0
,,,,,,virg,,False,
False,0.48,10014.37,36.0,37877.0,120033.28,arie,m,False,0.0
False,0.48,18267.09,36.0,58723.0,70017.75,libr,,False,0.0
False,0.38,12015.2,36.0,196970.0,199026.87,arie,f,True,0.0
False,0.39,23843.24,60.0,0.0,78307.81,virg,f,True,0.0
False,0.11,2019.46,36.0,31088.0,33050.19,pisce,m,False,0.0
False,0.23,12022.65,36.0,,65018.15,aqua,f,False,0.0
False,0.27,9036.74,36.0,39828.0,48097.2,cance,m,False,0.0
False,0.34,8013.28,36.0,,48011.96,scor,m,False,0.0
False,0.15,24011.55,60.0,,55011.86,capr,m,True,0.0
False,0.27,2525.94,36.0,33124.0,30029.61,leo,m,False,0.0
,0.43,15289.63,60.0,18231.0,110020.63,,,True,0.0
